,fips_st_cnty,hosp_beds_22,popn_est_22,beds_per_capita_22,beds_per_1000_22
833,19061,292.0,98677.0,0.0029591495485270123,2.9591495485270123
834,19063,22.0,9176.0,0.0023975588491717526,2.3975588491717525
835,19065,81.0,19294.0,0.00419819633046543,4.1981963304654295
836,19067,25.0,15337.0,0.001630044989241703,1.630044989241703
837,19069,77.0,9916.0,0.007765227914481646,7.765227914481646
838,19071,25.0,6464.0,0.0038675742574257425,3.8675742574257423
839,19073,85.0,8741.0,0.009724287838920032,9.724287838920032
840,19075,25.0,12356.0,0.0020233085140822274,2.0233085140822276
841,19077,17.0,10647.0,0.0015966939043862121,1.596693904386212
842,19079,25.0,14820.0,0.0016869095816464238,1.686909581646424
843,19081,25.0,10685.0,0.002339728591483388,2.339728591483388
844,19083,21.0,16567.0,0.0012675801291724513,1.2675801291724513
845,19085,12.0,14658.0,0.0008186655751125665,0.8186655751125665
846,19087,74.0,20196.0,0.003664091899386017,3.664091899386017
847,19089,19.0,9533.0,0.001993076681002832,1.9930766810028322
848,19091,49.0,9572.0,0.005119097367321354,5.119097367321355
849,19093,20.0,6888.0,0.0029036004645760743,2.9036004645760745
850,19095,25.0,16475.0,0.0015174506828528073,1.5174506828528074
851,19097,12.0,19324.0,0.000620989443179466,0.6209894431794659
852,19099,34.0,37938.0,0.0008961990616268649,0.8961990616268649
853,19101,25.0,15698.0,0.0015925595617276086,1.5925595617276085
854,19103,1165.0,156420.0,0.007447896688403018,7.447896688403017
855,19105,22.0,20848.0,0.0010552570990023024,1.0552570990023025
856,19107,14.0,9904.0,0.0014135702746365104,1.4135702746365104
857,19109,23.0,14475.0,0.0015889464594127808,1.5889464594127807
858,19111,0.0,32840.0,0.0,0.0
859,19113,623.0,229033.0,0.002720132033375103,2.720132033375103
860,19115,0.0,10677.0,0.0,0.0
861,19117,23.0,8689.0,0.0026470249741051906,2.6470249741051908
862,19119,11.0,12179.0,0.000903194022497742,0.903194022497742
863,19121,12.0,17036.0,0.000704390702042733,0.704390702042733
864,19123,22.0,21946.0,0.0010024605850724505,1.0024605850724504
865,19125,50.0,33642.0,0.001486237441293621,1.486237441293621
866,19127,16.0,39879.0,0.00040121367135585143,0.40121367135585145
867,19129,0.0,14553.0,0.0,0.0
868,19131,23.0,10532.0,0.002183820736802127,2.183820736802127
869,19133,15.0,8486.0,0.001767617251944379,1.767617251944379
870,19135,25.0,7550.0,0.0033112582781456954,3.3112582781456954
871,19137,25.0,10205.0,0.002449779519843214,2.449779519843214
872,19139,24.0,42377.0,0.0005663449512707365,0.5663449512707366
873,19141,104.0,14060.0,0.007396870554765292,7.396870554765291
874,19143,25.0,6036.0,0.00414181577203446,4.14181577203446
875,19145,50.0,15143.0,0.0033018556428712938,3.3018556428712937
876,19147,40.0,8764.0,0.004564125969876769,4.564125969876769
877,19149,25.0,25681.0,0.0009734823410303338,0.9734823410303337
878,19151,20.0,7053.0,0.002835672763363108,2.835672763363108
879,19153,1533.0,501089.0,0.0030593367645268604,3.0593367645268605
880,19155,279.0,93173.0,0.00299442971676344,2.99442971676344
881,19157,49.0,18467.0,0.0026533817079114094,2.6533817079114095
882,19159,16.0,4670.0,0.003426124197002141,3.426124197002141
883,19161,25.0,9673.0,0.0025845135945415073,2.5845135945415074
884,19163,539.0,173924.0,0.0030990547595501484,3.0990547595501483
885,19165,25.0,11645.0,0.0021468441391155,2.1468441391155
886,19167,325.0,36050.0,0.009015256588072122,9.015256588072122
887,19169,280.0,99673.0,0.0028091860383453893,2.8091860383453895
888,19171,0.0,16903.0,0.0,0.0
889,19173,0.0,5858.0,0.0,0.0
890,19175,25.0,11887.0,0.0021031378817195257,2.1031378817195256
891,19177,10.0,7256.0,0.0013781697905181918,1.3781697905181918
892,19179,60.0,35043.0,0.0017121821761835459,1.7121821761835458
893,19181,0.0,54327.0,0.0,0.0
894,19183,22.0,22571.0,0.0009747020513047717,0.9747020513047716
895,19185,25.0,6467.0,0.0038657801144270916,3.865780114427092
896,19187,49.0,36626.0,0.0013378474307868726,1.3378474307868726
897,19189,0.0,10617.0,0.0,0.0
898,19191,30.0,19974.0,0.0015019525382997897,1.5019525382997898
899,19193,375.0,105671.0,0.0035487503667042046,3.5487503667042044
900,19195,0.0,7319.0,0.0,0.0
901,19197,47.0,12681.0,0.0037063323081775886,3.7063323081775885
902,20001,10.0,12579.0,0.0007949757532395262,0.7949757532395262
903,20003,40.0,7776.0,0.0051440329218107,5.1440329218107
904,20005,25.0,16108.0,0.0015520238390861684,1.5520238390861685
905,20007,63.0,4122.0,0.015283842794759825,15.283842794759824
906,20009,81.0,25080.0,0.003229665071770335,3.229665071770335
907,20011,0.0,14493.0,0.0,0.0
908,20013,25.0,9364.0,0.0026697992310978215,2.6697992310978216
909,20015,78.0,68240.0,0.0011430246189917937,1.1430246189917936
910,20017,0.0,2548.0,0.0,0.0
911,20019,20.0,3415.0,0.005856515373352855,5.856515373352855
912,20021,31.0,19088.0,0.001624056999161777,1.624056999161777
913,20023,16.0,2583.0,0.006194347657762292,6.194347657762292
914,20025,75.0,1933.0,0.0387997930677703,38.7997930677703
915,20027,25.0,8043.0,0.0031082929255253017,3.108292925525302
916,20029,25.0,8946.0,0.002794545048066175,2.794545048066175
917,20031,49.0,8280.0,0.005917874396135266,5.917874396135266
918,20033,12.0,1681.0,0.007138607971445568,7.138607971445568
919,20035,69.0,34453.0,0.002002728354569994,2.002728354569994
920,20037,124.0,39078.0,0.003173140897691796,3.173140897691796
921,20039,12.0,2689.0,0.004462625511342506,4.462625511342506
922,20041,135.0,18430.0,0.007325013564839935,7.325013564839935
923,20043,0.0,7440.0,0.0,0.0
924,20045,142.0,119964.0,0.0011836884398652929,1.183688439865293
925,20047,12.0,2739.0,0.004381161007667032,4.381161007667032
926,20049,0.0,2441.0,0.0,0.0
927,20051,94.0,28941.0,0.0032479872844753117,3.247987284475312
928,20053,19.0,6355.0,0.002989771833202203,2.989771833202203
929,20055,100.0,37650.0,0.0026560424966799467,2.6560424966799467
930,20057,99.0,33848.0,0.0029248404632474592,2.924840463247459
931,20059,37.0,25992.0,0.0014235149276700524,1.4235149276700525
932,20061,49.0,35691.0,0.0013728951276232102,1.3728951276232102
933,20063,63.0,2717.0,0.02318733897681266,23.18733897681266
934,20065,15.0,2411.0,0.006221484861053505,6.221484861053505
935,20067,26.0,7197.0,0.0036126163679310822,3.612616367931082
936,20069,0.0,5729.0,0.0,0.0
937,20071,50.0,1223.0,0.04088307440719542,40.88307440719542
938,20073,25.0,5939.0,0.004209462872537464,4.209462872537464
939,20075,25.0,2430.0,0.0102880658436214,10.2880658436214
940,20077,16.0,5323.0,0.0030058237835806877,3.005823783580688
941,20079,137.0,33801.0,0.004053134522647259,4.053134522647259
942,20081,59.0,3576.0,0.016498881431767337,16.498881431767337
943,20083,25.0,1755.0,0.014245014245014245,14.245014245014245
944,20085,14.0,13286.0,0.001053740779768177,1.053740779768177
945,20087,69.0,18344.0,0.0037614478848669863,3.7614478848669863
946,20089,25.0,2898.0,0.00862663906142167,8.62663906142167
947,20091,1796.0,619195.0,0.0029005402175405165,2.9005402175405166
948,20093,100.0,3855.0,0.02594033722438392,25.940337224383917
949,20095,23.0,7193.0,0.003197553176699569,3.1975531766995693
950,20097,15.0,2404.0,0.006239600665557404,6.239600665557404
951,20099,228.0,19757.0,0.011540213595181455,11.540213595181456
952,20101,25.0,1556.0,0.016066838046272493,16.066838046272494
953,20103,51.0,82892.0,0.0006152584085315833,0.6152584085315833
954,20105,14.0,2899.0,0.004829251466022766,4.829251466022766
955,20107,0.0,9796.0,0.0,0.0
956,20109,25.0,2705.0,0.009242144177449169,9.24214417744917
957,20111,35.0,31898.0,0.0010972474763308044,1.0972474763308044
958,20113,57.0,30012.0,0.0018992403038784486,1.8992403038784487
959,20115,54.0,11868.0,0.00455005055611729,4.550050556117291
960,20117,25.0,9982.0,0.0025045081146062914,2.5045081146062915
961,20119,65.0,3897.0,0.01667949704901206,16.67949704901206
962,20121,194.0,34867.0,0.0055640003441649695,5.5640003441649695
963,20123,75.0,5738.0,0.01307075636110143,13.070756361101429
964,20125,47.0,30996.0,0.0015163246870563943,1.5163246870563942
965,20127,21.0,5349.0,0.003925967470555244,3.925967470555244
966,20129,26.0,2599.0,0.010003847633705272,10.003847633705272
967,20131,43.0,10115.0,0.0042511122095897184,4.251112209589718
968,20133,25.0,15606.0,0.0016019479687299756,1.6019479687299756
969,20135,76.0,2645.0,0.028733459357277884,28.733459357277884
970,20137,18.0,5301.0,0.003395585738539898,3.395585738539898
971,20139,0.0,15654.0,0.0,0.0
972,20141,25.0,3490.0,0.0071633237822349575,7.163323782234958
973,20143,25.0,5795.0,0.004314063848144953,4.3140638481449525
974,20145,536.0,6179.0,0.08674542806279333,86.74542806279332
975,20147,25.0,4809.0,0.0051985859846121855,5.198585984612185
976,20149,140.0,26273.0,0.005328664408327941,5.328664408327941
977,20151,39.0,9067.0,0.004301312451748097,4.301312451748097
978,20153,15.0,2528.0,0.005933544303797469,5.9335443037974684
979,20155,156.0,61516.0,0.00253592561284869,2.53592561284869
980,20157,25.0,4642.0,0.005385609651012494,5.385609651012494
981,20159,25.0,9407.0,0.0026575954076751354,2.6575954076751356
982,20161,151.0,71108.0,0.002123530404455195,2.123530404455195
983,20163,22.0,4813.0,0.004570953667151465,4.570953667151465
984,20165,25.0,2927.0,0.008541168431841476,8.541168431841475
985,20167,48.0,6639.0,0.0072300045187528245,7.230004518752825
986,20169,230.0,53596.0,0.004291365027240839,4.291365027240839
987,20171,25.0,5014.0,0.00498603909054647,4.98603909054647
988,20173,1545.0,525525.0,0.0029399172256315115,2.9399172256315116
989,20175,101.0,21358.0,0.004728907201048787,4.728907201048787
990,20177,852.0,177480.0,0.004800540906017579,4.800540906017579
991,20179,50.0,2425.0,0.020618556701030927,20.61855670103093
992,20181,25.0,5830.0,0.004288164665523156,4.288164665523157
993,20183,16.0,3533.0,0.004528729125389187,4.528729125389187
994,20185,25.0,3993.0,0.006260956674179815,6.260956674179815
995,20187,40.0,1963.0,0.020376974019358125,20.376974019358126
996,20189,94.0,5175.0,0.01816425120772947,18.164251207729468
997,20191,20.0,22473.0,0.000889956837093401,0.889956837093401
998,20193,85.0,7893.0,0.010769035854554668,10.769035854554668
999,20195,62.0,2752.0,0.02252906976744186,22.529069767441857
1000,20197,0.0,7019.0,0.0,0.0
1001,20199,0.0,1488.0,0.0,0.0
1002,20201,43.0,5501.0,0.00781676058898382,7.816760588983821
1003,20203,42.0,2064.0,0.020348837209302327,20.348837209302328
1004,20205,40.0,8622.0,0.004639294827186268,4.6392948271862675
1005,20207,0.0,3109.0,0.0,0.0
1006,20209,1361.0,165746.0,0.008211359550155057,8.211359550155057
1007,21001,32.0,19067.0,0.0016782923375465463,1.6782923375465464
1008,21003,135.0,21275.0,0.006345475910693302,6.345475910693302
1009,21005,0.0,24224.0,0.0,0.0
1010,21007,0.0,7650.0,0.0,0.0
1011,21009,114.0,44854.0,0.0025415793463236277,2.5415793463236276
1012,21011,0.0,12829.0,0.0,0.0
1013,21013,196.0,23568.0,0.008316361167684997,8.316361167684997
1014,21015,194.0,139093.0,0.001394750274995866,1.394750274995866
1015,21017,58.0,20093.0,0.0028865774150201562,2.8865774150201564
1016,21019,448.0,48110.0,0.00931199334857618,9.311993348576179
1017,21021,200.0,30904.0,0.0064716541548019675,6.471654154801968
1018,21023,0.0,8452.0,0.0,0.0
1019,21025,54.0,13351.0,0.004044640850872594,4.044640850872594
1020,21027,43.0,20943.0,0.0020531919973260757,2.0531919973260755
1021,21029,0.0,83836.0,0.0,0.0
1022,21031,0.0,12295.0,0.0,0.0
1023,21033,25.0,12570.0,0.001988862370723946,1.988862370723946
1024,21035,121.0,37685.0,0.0032108265888284465,3.2108265888284464
1025,21037,165.0,93300.0,0.0017684887459807075,1.7684887459807075
1026,21039,0.0,4720.0,0.0,0.0
1027,21041,12.0,10938.0,0.0010970927043335162,1.0970927043335161
1028,21043,0.0,26395.0,0.0,0.0
1029,21045,24.0,15920.0,0.001507537688442211,1.507537688442211
1030,21047,476.0,73037.0,0.0065172446842011586,6.517244684201159
1031,21049,79.0,37061.0,0.002131620841315669,2.131620841315669
1032,21051,27.0,19913.0,0.0013558981569828756,1.3558981569828756
1033,21053,42.0,9123.0,0.0046037487668530086,4.603748766853008
1034,21055,48.0,8981.0,0.005344616412426233,5.344616412426233
1035,21057,25.0,5946.0,0.004204507231752439,4.204507231752439
1036,21059,442.0,103222.0,0.004282032899963186,4.282032899963187
1037,21061,0.0,12269.0,0.0,0.0
1038,21063,0.0,7293.0,0.0,0.0
1039,21065,25.0,14044.0,0.0017801196240387353,1.7801196240387354
1040,21067,2538.0,320347.0,0.007922658866791324,7.922658866791323
1041,21069,14.0,15288.0,0.0009157509157509158,0.9157509157509157
1042,21071,189.0,34978.0,0.005403396420607239,5.403396420607239
1043,21073,130.0,51607.0,0.0025190381149844013,2.5190381149844012
1044,21075,0.0,6382.0,0.0,0.0
1045,21077,0.0,8763.0,0.0,0.0
1046,21079,0.0,17589.0,0.0,0.0
1047,21081,25.0,25502.0,0.000980315269390636,0.980315269390636
1048,21083,227.0,36412.0,0.00623420850269142,6.234208502691421
1049,21085,45.0,26631.0,0.0016897600540723217,1.6897600540723217
1050,21087,45.0,11365.0,0.003959524857017158,3.9595248570171577
1051,21089,0.0,35403.0,0.0,0.0
1052,21091,0.0,9021.0,0.0,0.0
1053,21093,448.0,111862.0,0.004004934651624323,4.004934651624323
1054,21095,103.0,25662.0,0.004013716779674227,4.013716779674227
1055,21097,34.0,19103.0,0.0017798251583520913,1.7798251583520912
1056,21099,25.0,19600.0,0.0012755102040816326,1.2755102040816326
1057,21101,123.0,44046.0,0.0027925350769649913,2.7925350769649913
1058,21103,0.0,15771.0,0.0,0.0
1059,21105,0.0,4422.0,0.0,0.0
1060,21107,195.0,44812.0,0.004351512987592609,4.351512987592609
1061,21109,0.0,12973.0,0.0,0.0
1062,21111,3832.0,773399.0,0.004954751687033472,4.954751687033472
1063,21113,0.0,54254.0,0.0,0.0
1064,21115,72.0,22244.0,0.0032368279086495235,3.2368279086495235
1065,21117,783.0,170313.0,0.004597417695654472,4.597417695654472
1066,21119,0.0,13874.0,0.0,0.0
1067,21121,25.0,29791.0,0.0008391796180054379,0.8391796180054378
1068,21123,0.0,15163.0,0.0,0.0
1069,21125,130.0,62885.0,0.002067265643635207,2.0672656436352073
1070,21127,90.0,16109.0,0.005586938978210938,5.586938978210938
1071,21129,0.0,7261.0,0.0,0.0
1072,21131,25.0,10093.0,0.0024769642326364807,2.476964232636481
1073,21133,90.0,20893.0,0.004307662853587326,4.307662853587326
1074,21135,0.0,12954.0,0.0,0.0
1075,21137,25.0,24360.0,0.001026272577996716,1.026272577996716
1076,21139,25.0,8963.0,0.0027892446725426754,2.7892446725426754
1077,21141,46.0,27877.0,0.0016501058220038025,1.6501058220038025
1078,21143,0.0,9101.0,0.0,0.0
1079,21145,493.0,67490.0,0.007304785894206549,7.30478589420655
1080,21147,0.0,16701.0,0.0,0.0
1081,21149,0.0,9105.0,0.0,0.0
1082,21151,83.0,95187.0,0.0008719678107304569,0.8719678107304569
1083,21153,0.0,11357.0,0.0,0.0
1084,21155,47.0,19775.0,0.002376738305941846,2.3767383059418457
1085,21157,25.0,31777.0,0.0007867325424048841,0.7867325424048841
1086,21159,0.0,11095.0,0.0,0.0
1087,21161,32.0,16930.0,0.0018901358535144714,1.8901358535144714
1088,21163,0.0,30001.0,0.0,0.0
1089,21165,0.0,6250.0,0.0,0.0
1090,21167,25.0,22902.0,0.0010916077198497949,1.0916077198497949
1091,21169,0.0,10370.0,0.0,0.0
1092,21171,49.0,11355.0,0.004315279612505504,4.3152796125055035
1093,21173,42.0,28367.0,0.0014805936475482074,1.4805936475482073
1094,21175,25.0,14120.0,0.0017705382436260624,1.7705382436260624
1095,21177,135.0,30455.0,0.004432769660154326,4.432769660154325
1096,21179,42.0,47392.0,0.0008862255232950709,0.886225523295071
1097,21181,0.0,7805.0,0.0,0.0
1098,21183,25.0,23527.0,0.001062608917414035,1.062608917414035
1099,21185,65.0,69431.0,0.0009361812446889718,0.9361812446889718
1100,21187,0.0,11290.0,0.0,0.0
1101,21189,0.0,3929.0,0.0,0.0
1102,21191,0.0,14676.0,0.0,0.0
1103,21193,358.0,27361.0,0.013084317093673477,13.084317093673477
1104,21195,458.0,56286.0,0.008137014532921153,8.137014532921153
1105,21197,0.0,13083.0,0.0,0.0
1106,21199,295.0,65795.0,0.004483623375636446,4.483623375636446
1107,21201,0.0,2229.0,0.0,0.0
1108,21203,105.0,16242.0,0.006464721093461396,6.464721093461396
1109,21205,133.0,24388.0,0.0054535017221584384,5.453501722158438
1110,21207,25.0,18178.0,0.0013752888106502365,1.3752888106502366
1111,21209,58.0,59099.0,0.0009814040846714835,0.9814040846714835
1112,21211,32.0,48886.0,0.0006545841345170396,0.6545841345170396
1113,21213,25.0,19949.0,0.001253195648904707,1.253195648904707
1114,21215,0.0,20204.0,0.0,0.0
1115,21217,90.0,26407.0,0.003408187223084788,3.4081872230847883
1116,21219,0.0,12404.0,0.0,0.0
1117,21221,18.0,14332.0,0.0012559307842590008,1.2559307842590008
1118,21223,0.0,8539.0,0.0,0.0
1119,21225,25.0,12961.0,0.0019288635136177764,1.9288635136177763
1120,21227,698.0,139843.0,0.004991311685247027,4.991311685247027
1121,21229,0.0,12061.0,0.0,0.0
1122,21231,25.0,19681.0,0.0012702606574869163,1.2702606574869164
1123,21233,0.0,12726.0,0.0,0.0
1124,21235,305.0,36873.0,0.008271635071732704,8.271635071732705
1125,21237,0.0,6400.0,0.0,0.0
1126,21239,17.0,27062.0,0.0006281871258591383,0.6281871258591383
1127,22001,55.0,56744.0,0.0009692654730015509,0.9692654730015509
1128,22003,98.0,22320.0,0.00439068100358423,4.39068100358423
1129,22005,45.0,130458.0,0.00034493860092903465,0.34493860092903467
1130,22007,6.0,20604.0,0.00029120559114735004,0.29120559114735006
1131,22009,69.0,38751.0,0.0017805992103429589,1.7805992103429589
1132,22011,69.0,36570.0,0.0018867924528301887,1.8867924528301887
1133,22013,12.0,12641.0,0.0009492919863934815,0.9492919863934816
1134,22015,98.0,129276.0,0.0007580680095299979,0.7580680095299979
1135,22017,2022.0,229025.0,0.008828730487937997,8.828730487937998
1136,22019,771.0,202418.0,0.0038089497969548162,3.808949796954816
1137,22021,87.0,9554.0,0.009106133556625496,9.106133556625496
1138,22023,30.0,4902.0,0.006119951040391677,6.119951040391677
1139,22025,0.0,8566.0,0.0,0.0
1140,22027,57.0,13744.0,0.004147264260768335,4.147264260768335
1141,22029,63.0,18116.0,0.0034775888717156105,3.4775888717156107
1142,22031,10.0,26853.0,0.0003723978698841843,0.3723978698841843
1143,22033,2263.0,450544.0,0.005022816861394225,5.022816861394225
1144,22035,11.0,6990.0,0.0015736766809728183,1.5736766809728182
1145,22037,992.0,19135.0,0.05184217402665273,51.842174026652735
1146,22039,90.0,31986.0,0.0028137310073157004,2.8137310073157002
1147,22041,42.0,19308.0,0.002175264139216905,2.175264139216905
1148,22043,0.0,22000.0,0.0,0.0
1149,22045,190.0,68327.0,0.0027807455325127694,2.7807455325127695
1150,22047,10.0,29506.0,0.0003389141191622043,0.3389141191622043
1151,22049,25.0,14839.0,0.0016847496462025742,1.6847496462025742
1152,22051,1964.0,425884.0,0.004611584375088052,4.611584375088052
1153,22053,77.0,32026.0,0.0024042965090863675,2.4042965090863673
1154,22055,1176.0,247866.0,0.004744499043838203,4.7444990438382035
1155,22057,198.0,95870.0,0.002065296756023782,2.0652967560237823
1156,22059,81.0,14729.0,0.005499355013918121,5.499355013918121
1157,22061,177.0,48129.0,0.003677616405909119,3.677616405909119
1158,22063,36.0,148425.0,0.0002425467407781708,0.2425467407781708
1159,22065,25.0,9478.0,0.0026376872757965814,2.6376872757965812
1160,22067,129.0,24446.0,0.00527693692219586,5.27693692219586
1161,22069,111.0,36663.0,0.0030275754848212095,3.0275754848212095
1162,22071,1819.0,369749.0,0.004919553534965612,4.919553534965612
1163,22073,827.0,157702.0,0.005244067925581159,5.2440679255811595
1164,22075,0.0,22516.0,0.0,0.0
1165,22077,23.0,20151.0,0.001141382561659471,1.1413825616594708
1166,22079,1307.0,127189.0,0.010276045884471141,10.276045884471142
1167,22081,37.0,7420.0,0.004986522911051213,4.986522911051213
1168,22083,63.0,19826.0,0.0031776455159891054,3.1776455159891053
1169,22085,24.0,21985.0,0.0010916534000454856,1.0916534000454856
1170,22087,19.0,44479.0,0.00042716787697565144,0.42716787697565145
1171,22089,57.0,50998.0,0.0011176908898388172,1.1176908898388171
1172,22091,16.0,10822.0,0.0014784697837737942,1.4784697837737941
1173,22093,49.0,19423.0,0.0025227822684446275,2.5227822684446277
1174,22095,48.0,39864.0,0.0012040939193257074,1.2040939193257074
1175,22097,288.0,81773.0,0.0035219448962371443,3.5219448962371445
1176,22099,43.0,51236.0,0.0008392536497775002,0.8392536497775003
1177,22101,103.0,47789.0,0.0021553077067944506,2.1553077067944506
1178,22103,885.0,273263.0,0.0032386382349604594,3.2386382349604594
1179,22105,428.0,137048.0,0.0031229934037709417,3.1229934037709417
1180,22107,0.0,3846.0,0.0,0.0
1181,22109,289.0,104786.0,0.0027580020231710344,2.7580020231710343
1182,22111,30.0,20721.0,0.0014478065730418417,1.4478065730418417
1183,22113,95.0,56952.0,0.0016680713583368451,1.6680713583368452
1184,22115,109.0,47247.0,0.0023070247846424113,2.3070247846424112
1185,22117,71.0,45025.0,0.0015769017212659633,1.5769017212659633
1186,22119,109.0,35643.0,0.0030581039755351682,3.058103975535168
1187,22121,0.0,28034.0,0.0,0.0
1188,22123,21.0,9475.0,0.0022163588390501318,2.2163588390501316
1189,22125,12.0,15381.0,0.0007801833430856252,0.7801833430856252
1190,22127,60.0,13205.0,0.004543733434305188,4.543733434305188
1191,23001,540.0,113023.0,0.004777788591702574,4.777788591702574
1192,23003,270.0,67255.0,0.00401457140733031,4.01457140733031
1193,23005,1247.0,307451.0,0.004055930863779919,4.05593086377992
1194,23007,37.0,30474.0,0.001214149767014504,1.214149767014504
1195,23009,96.0,56701.0,0.0016930918325955451,1.693091832595545
1196,23011,432.0,125540.0,0.0034411342998247572,3.4411342998247574
1197,23013,163.0,41164.0,0.003959770673403945,3.959770673403945
1198,23015,91.0,36215.0,0.0025127709512632887,2.5127709512632888
1199,23017,60.0,59495.0,0.0010084881082443903,1.0084881082443904
1200,23019,665.0,153704.0,0.004326497683859887,4.326497683859887
1201,23021,50.0,17417.0,0.002870758454383648,2.870758454383648
1202,23023,0.0,37393.0,0.0,0.0
1203,23025,50.0,51098.0,0.0009785118791342127,0.9785118791342128
1204,23027,25.0,40241.0,0.0006212569270147362,0.6212569270147362
1205,23029,35.0,31437.0,0.00111333778668448,1.11333778668448
1206,23031,213.0,216732.0,0.0009827805769337247,0.9827805769337247
1207,24001,312.0,67267.0,0.004638232714406767,4.638232714406767
1208,24003,674.0,593286.0,0.0011360456845433736,1.1360456845433735
1209,24005,2005.0,846161.0,0.0023695254212850745,2.3695254212850743
1210,24009,80.0,94573.0,0.0008459073942880104,0.8459073942880103
1211,24011,0.0,33433.0,0.0,0.0
1212,24013,383.0,175305.0,0.0021847636975556887,2.1847636975556886
1213,24015,119.0,104942.0,0.0011339597110785005,1.1339597110785005
1214,24017,108.0,170102.0,0.0006349131697452117,0.6349131697452117
1215,24019,80.0,32726.0,0.002444539509869828,2.444539509869828
1216,24021,279.0,287079.0,0.0009718579206420533,0.9718579206420532
1217,24023,45.0,28579.0,0.0015745827355750726,1.5745827355750726
1218,24025,290.0,263867.0,0.0010990385307749738,1.0990385307749737
1219,24027,487.0,335411.0,0.0014519499956769455,1.4519499956769455
1220,24029,124.0,19320.0,0.006418219461697723,6.418219461697722
1221,24031,1997.0,1052521.0,0.001897349316545703,1.8973493165457032
1222,24033,656.0,946971.0,0.0006927350467965756,0.6927350467965756
1223,24035,0.0,51711.0,0.0,0.0
1224,24037,96.0,114877.0,0.0008356764191265441,0.8356764191265441
1225,24039,0.0,24546.0,0.0,0.0
1226,24041,132.0,37932.0,0.0034799114204365706,3.4799114204365704
1227,24043,439.0,155590.0,0.002821518092422392,2.821518092422392
1228,24045,378.0,104664.0,0.0036115569823434992,3.611556982343499
1229,24047,59.0,53866.0,0.0010953105855270487,1.0953105855270486
1230,24510,5143.0,569931.0,0.009023899384311434,9.023899384311434
1231,25001,412.0,232457.0,0.0017723708040626868,1.7723708040626867
1232,25003,363.0,127859.0,0.0028390649074370986,2.839064907437099
1233,25005,1372.0,580068.0,0.0023652399373866513,2.3652399373866513
1234,25007,86.0,20868.0,0.004121142419014759,4.121142419014759
1235,25009,1489.0,806765.0,0.001845642783214443,1.8456427832144429
1236,25011,86.0,70894.0,0.0012130786808474624,1.2130786808474625
1237,25013,1611.0,461041.0,0.003494266236625376,3.4942662366253763
1238,25015,257.0,162588.0,0.0015806824611902478,1.580682461190248
1239,25017,3659.0,1617105.0,0.002262685478061103,2.262685478061103
1240,25019,14.0,14421.0,0.0009708064627973094,0.9708064627973094
1241,25021,1541.0,725531.0,0.002123961622590902,2.1239616225909024
1242,25023,1416.0,533069.0,0.002656316536883593,2.656316536883593
1243,25025,6579.0,766381.0,0.00858450300829483,8.584503008294831
1244,25027,2202.0,862927.0,0.00255178016216899,2.55178016216899
1245,26001,0.0,10417.0,0.0,0.0
1246,26003,11.0,8807.0,0.0012490064721244465,1.2490064721244465
1247,26005,25.0,121210.0,0.00020625360943816518,0.20625360943816518
1248,26007,124.0,28847.0,0.004298540576143099,4.2985405761430995
1249,26009,0.0,24249.0,0.0,0.0
1250,26011,44.0,15089.0,0.002916031546159454,2.916031546159454
1251,26013,15.0,8277.0,0.001812250815512867,1.812250815512867
1252,26015,25.0,63554.0,0.00039336627120244204,0.39336627120244205
1253,26017,378.0,102821.0,0.0036762918080936774,3.6762918080936773
1254,26019,43.0,18297.0,0.0023501120402251736,2.3501120402251736
1255,26021,451.0,152900.0,0.002949640287769784,2.949640287769784
1256,26023,62.0,44531.0,0.0013922885181109788,1.3922885181109788
1257,26025,494.0,133289.0,0.003706232322247147,3.706232322247147
1258,26027,25.0,51403.0,0.0004863529365990312,0.48635293659903117
1259,26029,25.0,26293.0,0.0009508234130757235,0.9508234130757235
1260,26031,0.0,25940.0,0.0,0.0
1261,26033,97.0,36293.0,0.0026726917036343097,2.67269170363431
1262,26035,49.0,31352.0,0.0015628986986476142,1.5628986986476143
1263,26037,79.0,79748.0,0.000990620454431459,0.9906204544314591
1264,26039,110.0,13491.0,0.008153583870728634,8.153583870728633
1265,26041,25.0,36741.0,0.0006804387469040037,0.6804387469040037
1266,26043,66.0,25874.0,0.0025508232202210712,2.550823220221071
1267,26045,45.0,108992.0,0.00041287433940105693,0.41287433940105694
1268,26047,188.0,34163.0,0.005503029593419782,5.5030295934197815
1269,26049,1184.0,401983.0,0.0029453981884806075,2.9453981884806075
1270,26051,25.0,25728.0,0.0009717039800995025,0.9717039800995025
1271,26053,25.0,14319.0,0.001745931978490118,1.745931978490118
1272,26055,442.0,96464.0,0.00458202023552828,4.58202023552828
1273,26057,97.0,41100.0,0.002360097323600973,2.3600973236009732
1274,26059,92.0,45762.0,0.0020104016432848214,2.0104016432848213
1275,26061,114.0,37035.0,0.0030781692993114623,3.078169299311462
1276,26063,105.0,31248.0,0.003360215053763441,3.360215053763441
1277,26065,870.0,284108.0,0.0030622157770988498,3.06221577709885
1278,26067,22.0,66809.0,0.0003292969510095945,0.3292969510095945
1279,26069,32.0,25521.0,0.001253869362485796,1.253869362485796
1280,26071,7.0,11622.0,0.0006023059714334883,0.6023059714334883
1281,26073,49.0,64447.0,0.0007603146771765947,0.7603146771765947
